idx,population,X,Y,Z,dT_or_R,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
194,B_mid_truth_600k_1100k,20,560.433,5259.3,560.433,837937,818812,0.977176,10000000,37.0323,125.05,3091,157989,3090
195,B_mid_truth_600k_1100k,20,560.433,5380.09,560.433,802705,797300,0.993267,10000000,37.0323,123.746,3071,157242,3070
196,B_mid_truth_600k_1100k,20,560.433,5491.69,560.433,828194,802425,0.968885,10000000,37.0323,119.629,3051,158016,3050
197,B_mid_truth_600k_1100k,20,576.001,4915.31,576.001,925345,924422,0.999003,10000000,25.3844,110.143,3150,365246,3150
198,B_mid_truth_600k_1100k,20,576.001,5026.91,576.001,954895,938941,0.983292,10000000,25.3844,109.342,3130,366087,3130
199,B_mid_truth_600k_1100k,20,576.001,5147.7,576.001,924504,922804,0.998161,10000000,25.3844,109.396,3110,364678,3110
200,B_mid_truth_600k_1100k,20,576.001,5259.3,576.001,955256,935595,0.979418,10000000,25.3844,108.055,3090,366645,3090
201,B_mid_truth_600k_1100k,20,576.001,5380.09,576.001,919179,915388,0.995876,10000000,25.3844,106.51,3070,365048,3070
202,B_mid_truth_600k_1100k,20,576.001,5491.69,576.001,945138,919813,0.973205,10000000,25.3844,103.264,3050,366725,3050
203,C_bridge_truth_1100k_1200k,20,591.569,4915.31,591.569,1.13688e+06,1.13982e+06,1.00259,10000000,20.05,86.658,3150,638579,3150
204,C_bridge_truth_1100k_1200k,20,591.569,5026.91,591.569,1.16479e+06,1.15429e+06,0.990985,10000000,20.05,86.591,3130,639224,3130
205,C_bridge_truth_1100k_1200k,20,591.569,5147.7,591.569,1.13643e+06,1.13826e+06,1.00161,10000000,20.05,86.1662,3110,638061,3110
206,C_bridge_truth_1100k_1200k,20,591.569,5259.3,591.569,1.15991e+06,1.15106e+06,0.992371,10000000,20.05,85.4036,3090,637402,3090
207,C_bridge_truth_1100k_1200k,20,591.569,5380.09,591.569,1.13194e+06,1.13112e+06,0.999276,10000000,20.05,83.8719,3070,638149,3070
208,C_bridge_truth_1100k_1200k,20,591.569,5491.69,591.569,1.15331e+06,1.13591e+06,0.984913,10000000,20.05,81.795,3050,637794,3050
209,B_mid_truth_600k_1100k,30,31.135,4915.31,31.135,1.0188e+06,1.04546e+06,1.02617,10000000,30.05,137.732,3159,320078,3159
210,B_mid_truth_600k_1100k,30,31.135,5026.91,31.135,1.04579e+06,1.05812e+06,1.01179,10000000,30.05,136.167,3139,321640,3139
211,B_mid_truth_600k_1100k,30,31.135,5147.7,31.135,1.01661e+06,1.04276e+06,1.02572,10000000,30.05,136.739,3119,319586,3119
212,B_mid_truth_600k_1100k,30,31.135,5259.3,31.135,1.04626e+06,1.05275e+06,1.0062,10000000,30.05,134.617,3099,321128,3099
213,B_mid_truth_600k_1100k,30,31.135,5380.09,31.135,1.01053e+06,1.03133e+06,1.02058,10000000,30.05,133.269,3079,319572,3079
214,B_mid_truth_600k_1100k,30,31.135,5491.69,31.135,1.03109e+06,1.02938e+06,0.998336,10000000,30.05,128.558,3059,320517,3059
215,B_mid_truth_600k_1100k,30,46.703,4915.31,46.703,960417,972525,1.01261,10000000,33.8432,147.155,3159,239221,3159
216,B_mid_truth_600k_1100k,30,46.703,5026.91,46.703,990276,988928,0.998639,10000000,33.8432,145.635,3139,239750,3139
217,B_mid_truth_600k_1100k,30,46.703,5147.7,46.703,957899,969833,1.01246,10000000,33.8432,145.871,3119,239072,3119
218,B_mid_truth_600k_1100k,30,46.703,5259.3,46.703,987465,983557,0.996042,10000000,33.8432,143.593,3099,239746,3099
219,B_mid_truth_600k_1100k,30,46.703,5380.09,46.703,953626,958375,1.00498,10000000,33.8432,142.316,3079,238617,3079
220,B_mid_truth_600k_1100k,30,46.703,5491.69,46.703,975595,960108,0.984126,10000000,33.8432,137.218,3059,240357,3059
221,B_mid_truth_600k_1100k,30,62.27,4915.31,62.27,911610,909826,0.998043,10000000,43.271,155.603,3159,131155,3158
222,B_mid_truth_600k_1100k,30,62.27,5026.91,62.27,942897,922073,0.977915,10000000,43.271,153.901,3139,131340,3138
223,B_mid_truth_600k_1100k,30,62.27,5147.7,62.27,910233,907138,0.9966,10000000,43.271,154.853,3119,130466,3118
224,B_mid_truth_600k_1100k,30,62.27,5259.3,62.27,939501,916707,0.975738,10000000,43.271,151.653,3099,131318,3098
225,B_mid_truth_600k_1100k,30,62.27,5380.09,62.27,902394,895669,0.992548,10000000,43.271,150.715,3079,129921,3078
226,B_mid_truth_600k_1100k,30,62.27,5491.69,62.27,925047,893198,0.96557,10000000,43.271,145.148,3059,131364,3058
227,B_mid_truth_600k_1100k,30,93.406,4915.31,93.406,1.04345e+06,1.06072e+06,1.01655,10000000,30.05,138.496,3158,321626,3158
228,B_mid_truth_600k_1100k,30,93.406,5026.91,93.406,1.07519e+06,1.07361e+06,0.998532,10000000,30.05,137.251,3138,323200,3138
229,B_mid_truth_600k_1100k,30,93.406,5147.7,93.406,1.04024e+06,1.05804e+06,1.01711,10000000,30.05,137.412,3118,321156,3118
230,B_mid_truth_600k_1100k,30,93.406,5259.3,93.406,1.0726e+06,1.06825e+06,0.995944,10000000,30.05,135.298,3098,323401,3098
231,B_mid_truth_600k_1100k,30,93.406,5380.09,93.406,1.03451e+06,1.04656e+06,1.01165,10000000,30.05,134.087,3078,320997,3078
232,B_mid_truth_600k_1100k,30,93.406,5491.69,93.406,1.06128e+06,1.04465e+06,0.984331,10000000,30.05,129.548,3058,323478,3058
233,B_mid_truth_600k_1100k,30,108.973,4915.31,108.973,977208,988792,1.01185,10000000,33.843,147.812,3158,239220,3158
234,B_mid_truth_600k_1100k,30,108.973,5026.91,108.973,1.00936e+06,1.00549e+06,0.996158,10000000,33.843,146.096,3138,239872,3138
235,B_mid_truth_600k_1100k,30,108.973,5147.7,108.973,977205,986126,1.00913,10000000,33.843,146.612,3118,239322,3118
236,B_mid_truth_600k_1100k,30,108.973,5259.3,108.973,1.0077e+06,1.00014e+06,0.992502,10000000,33.843,144.219,3098,240296,3098
237,B_mid_truth_600k_1100k,30,108.973,5380.09,108.973,969667,974643,1.00513,10000000,33.843,142.627,3078,239903,3078
238,B_mid_truth_600k_1100k,30,108.973,5491.69,108.973,995078,976500,0.98133,10000000,33.843,137.798,3058,240633,3058
239,B_mid_truth_600k_1100k,30,124.541,4915.31,124.541,922687,923568,1.00095,10000000,43.2711,155.706,3157,130628,3158
240,B_mid_truth_600k_1100k,30,124.541,5026.91,124.541,957499,936031,0.977579,10000000,43.2711,154.014,3137,132521,3138
241,B_mid_truth_600k_1100k,30,124.541,5147.7,124.541,919731,920911,1.00128,10000000,43.2711,154.526,3117,130374,3117
242,B_mid_truth_600k_1100k,30,124.541,5259.3,124.541,953791,930694,0.975784,10000000,43.2711,151.809,3097,132001,3098
243,B_mid_truth_600k_1100k,30,124.541,5380.09,124.541,915169,909437,0.993737,10000000,43.2711,150.402,3077,131134,3077
244,B_mid_truth_600k_1100k,30,124.541,5491.69,124.541,938775,907037,0.966192,10000000,43.2711,145.094,3057,131870,3058
245,B_mid_truth_600k_1100k,30,140.108,4915.31,140.108,978768,996044,1.01765,10000000,33.8432,147.238,3157,239345,3157
246,B_mid_truth_600k_1100k,30,140.108,5026.91,140.108,1.01237e+06,1.01289e+06,1.00051,10000000,33.8432,146.184,3137,240159,3137
247,B_mid_truth_600k_1100k,30,140.108,5147.7,140.108,978555,993405,1.01518,10000000,33.8432,146.215,3117,239958,3117
248,B_mid_truth_600k_1100k,30,140.108,5259.3,140.108,1.01044e+06,1.00757e+06,0.997159,10000000,33.8432,143.744,3097,240762,3097
249,B_mid_truth_600k_1100k,30,140.108,5380.09,140.108,971456,981953,1.01081,10000000,33.8432,142.496,3077,239246,3077
250,B_mid_truth_600k_1100k,30,140.108,5491.69,140.108,996287,983911,0.987578,10000000,33.8432,137.4,3057,240481,3057
251,B_mid_truth_600k_1100k,30,171.243,4915.31,171.243,978431,1.00266e+06,1.02476,10000000,33.8428,146.887,3157,239004,3157
252,B_mid_truth_600k_1100k,30,171.243,5026.91,171.243,1.01508e+06,1.01964e+06,1.00449,10000000,33.8428,145.726,3137,240687,3137
253,B_mid_truth_600k_1100k,30,171.243,5147.7,171.243,978086,1.00004e+06,1.02245,10000000,33.8428,145.709,3117,239498,3117
254,B_mid_truth_600k_1100k,30,171.243,5259.3,171.243,1.01106e+06,1.01437e+06,1.00327,10000000,33.8428,143.346,3097,240761,3097
255,B_mid_truth_600k_1100k,30,171.243,5380.09,171.243,973323,988645,1.01574,10000000,33.8428,141.828,3077,239804,3077
256,B_mid_truth_600k_1100k,30,171.243,5491.69,171.243,996924,990736,0.993793,10000000,33.8428,136.962,3057,241090,3057
257,B_mid_truth_600k_1100k,30,186.811,4915.31,186.811,924131,934886,1.01164,10000000,43.2711,154.978,3157,130674,3157
258,B_mid_truth_600k_1100k,30,186.811,5026.91,186.811,957521,947567,0.989604,10000000,43.2711,152.879,3137,132413,3136
259,B_mid_truth_600k_1100k,30,186.811,5147.7,186.811,922712,932292,1.01038,10000000,43.2711,153.522,3117,130972,3117
260,B_mid_truth_600k_1100k,30,186.811,5259.3,186.811,955938,942324,0.985758,10000000,43.2711,150.887,3097,131806,3096
261,B_mid_truth_600k_1100k,30,186.811,5380.09,186.811,916705,920928,1.00461,10000000,43.2711,149.592,3077,130764,3076
262,B_mid_truth_600k_1100k,30,186.811,5491.69,186.811,943050,918725,0.974206,10000000,43.2711,144.276,3057,132400,3056
263,B_mid_truth_600k_1100k,30,233.514,4915.31,233.514,978618,1.01334e+06,1.03548,10000000,33.8432,145.378,3156,239918,3156
264,B_mid_truth_600k_1100k,30,233.514,5026.91,233.514,1.01184e+06,1.03061e+06,1.01855,10000000,33.8432,143.995,3136,239887,3136
265,B_mid_truth_600k_1100k,30,233.514,5147.7,233.514,976763,1.01081e+06,1.03486,10000000,33.8432,144.315,3116,238805,3116
266,B_mid_truth_600k_1100k,30,233.514,5259.3,233.514,1.01151e+06,1.02547e+06,1.0138,10000000,33.8432,141.842,3096,241290,3096
267,B_mid_truth_600k_1100k,30,233.514,5380.09,233.514,970923,999616,1.02955,10000000,33.8432,140.536,3076,239936,3076
268,B_mid_truth_600k_1100k,30,233.514,5491.69,233.514,997400,1.00207e+06,1.00469,10000000,33.8432,135.667,3056,241924,3056
269,B_mid_truth_600k_1100k,30,249.082,4915.31,249.082,923196,942903,1.02135,10000000,43.2711,153.216,3155,131140,3156
270,B_mid_truth_600k_1100k,30,249.082,5026.91,249.082,957083,955819,0.998679,10000000,43.2711,151.436,3135,132004,3135
271,B_mid_truth_600k_1100k,30,249.082,5147.7,249.082,922714,940399,1.01917,10000000,43.2711,152.001,3115,131031,3116
272,B_mid_truth_600k_1100k,30,249.082,5259.3,249.082,953325,950719,0.997266,10000000,43.2711,149.289,3095,132434,3096
273,B_mid_truth_600k_1100k,30,249.082,5380.09,249.082,914409,929275,1.01626,10000000,43.2711,147.944,3075,131209,3076
274,B_mid_truth_600k_1100k,30,249.082,5491.69,249.082,940544,927415,0.986041,10000000,43.2711,142.734,3055,132630,3056
275,B_mid_truth_600k_1100k,30,280.217,4915.31,280.217,1.0442e+06,1.09121e+06,1.04502,10000000,30.05,135.234,3155,321226,3155
276,B_mid_truth_600k_1100k,30,280.217,5026.91,280.217,1.08012e+06,1.10477e+06,1.02283,10000000,30.05,133.979,3135,323837,3135
277,B_mid_truth_600k_1100k,30,280.217,5147.7,280.217,1.04265e+06,1.08876e+06,1.04422,10000000,30.05,134.105,3115,321428,3115
278,B_mid_truth_600k_1100k,30,280.217,5259.3,280.217,1.07615e+06,1.09977e+06,1.02195,10000000,30.05,132.16,3095,322988,3095
279,B_mid_truth_600k_1100k,30,280.217,5380.09,280.217,1.03804e+06,1.07781e+06,1.03831,10000000,30.05,130.481,3075,322238,3075
280,B_mid_truth_600k_1100k,30,280.217,5491.69,280.217,1.06443e+06,1.07674e+06,1.01156,10000000,30.05,126.26,3055,323787,3055
281,B_mid_truth_600k_1100k,30,295.784,4915.31,295.784,974920,1.01959e+06,1.04582,10000000,33.8428,143.573,3155,239773,3155
282,B_mid_truth_600k_1100k,30,295.784,5026.91,295.784,1.00825e+06,1.03715e+06,1.02866,10000000,33.8428,142.058,3135,240406,3135
283,B_mid_truth_600k_1100k,30,295.784,5147.7,295.784,973546,1.01718e+06,1.04481,10000000,33.8428,142.249,3115,238870,3115
284,B_mid_truth_600k_1100k,30,295.784,5259.3,295.784,1.0057e+06,1.0322e+06,1.02635,10000000,33.8428,139.906,3095,240128,3095
285,B_mid_truth_600k_1100k,30,295.784,5380.09,295.784,967520,1.00633e+06,1.04011,10000000,33.8428,138.771,3075,238580,3075
286,B_mid_truth_600k_1100k,30,295.784,5491.69,295.784,992986,1.00933e+06,1.01646,10000000,33.8428,133.973,3055,241252,3055
287,B_mid_truth_600k_1100k,30,311.352,4915.31,311.352,917891,946198,1.03084,10000000,43.2711,151.018,3154,130467,3154
288,B_mid_truth_600k_1100k,30,311.352,5026.91,311.352,952275,959320,1.0074,10000000,43.2711,148.849,3134,132787,3134
289,B_mid_truth_600k_1100k,30,311.352,5147.7,311.352,916151,943811,1.03019,10000000,43.2711,149.798,3114,130884,3114
290,B_mid_truth_600k_1100k,30,311.352,5259.3,311.352,949385,954435,1.00532,10000000,43.2711,146.702,3094,132137,3094
291,B_mid_truth_600k_1100k,30,311.352,5380.09,311.352,911902,933060,1.0232,10000000,43.2711,145.782,3074,131072,3074
292,B_mid_truth_600k_1100k,30,311.352,5491.69,311.352,935955,931732,0.995488,10000000,43.2711,140.841,3054,132050,3054
293,B_mid_truth_600k_1100k,30,326.92,4915.31,326.92,971471,1.02041e+06,1.05038,10000000,33.8428,141.798,3154,239892,3154
294,B_mid_truth_600k_1100k,30,326.92,5026.91,326.92,1.00615e+06,1.03811e+06,1.03176,10000000,33.8428,140.485,3134,241157,3134
295,B_mid_truth_600k_1100k,30,326.92,5147.7,326.92,970912,1.01806e+06,1.04856,10000000,33.8428,140.916,3114,240644,3114
296,B_mid_truth_600k_1100k,30,326.92,5259.3,326.92,1.00312e+06,1.03329e+06,1.03008,10000000,33.8428,138.687,3094,241142,3094
297,B_mid_truth_600k_1100k,30,326.92,5380.09,326.92,964487,1.00743e+06,1.04453,10000000,33.8428,137.405,3074,238646,3074
298,B_mid_truth_600k_1100k,30,326.92,5491.69,326.92,989592,1.01079e+06,1.02142,10000000,33.8428,132.578,3054,240700,3054
299,B_mid_truth_600k_1100k,30,342.487,4915.31,342.487,1.03796e+06,1.09224e+06,1.0523,10000000,30.05,132.667,3154,321631,3154
300,B_mid_truth_600k_1100k,30,342.487,5026.91,342.487,1.07268e+06,1.10605e+06,1.03111,10000000,30.05,131.52,3134,323615,3134
301,B_mid_truth_600k_1100k,30,342.487,5147.7,342.487,1.03673e+06,1.08993e+06,1.05131,10000000,30.05,131.793,3114,321681,3114
302,B_mid_truth_600k_1100k,30,342.487,5259.3,342.487,1.06993e+06,1.10128e+06,1.0293,10000000,30.05,129.689,3094,323485,3094
303,B_mid_truth_600k_1100k,30,342.487,5380.09,342.487,1.03064e+06,1.07943e+06,1.04733,10000000,30.05,128.327,3074,321845,3074
304,B_mid_truth_600k_1100k,30,342.487,5491.69,342.487,1.05895e+06,1.07902e+06,1.01895,10000000,30.05,124.1,3054,324000,3054
305,B_mid_truth_600k_1100k,30,373.623,4915.31,373.623,910956,942252,1.03436,10000000,43.2711,147.714,3153,131305,3153
306,B_mid_truth_600k_1100k,30,373.623,5026.91,373.623,942429,955596,1.01397,10000000,43.2711,145.762,3133,132284,3133
307,B_mid_truth_600k_1100k,30,373.623,5147.7,373.623,906245,940009,1.03726,10000000,43.2711,146.483,3113,130441,3113
308,B_mid_truth_600k_1100k,30,373.623,5259.3,373.623,939948,950983,1.01174,10000000,43.2711,143.548,3093,132753,3093
309,B_mid_truth_600k_1100k,30,373.623,5380.09,373.623,903147,929801,1.02951,10000000,43.2711,142.504,3073,131557,3074
310,B_mid_truth_600k_1100k,30,373.623,5491.69,373.623,927725,929244,1.00164,10000000,43.2711,137.492,3053,132664,3053
311,B_mid_truth_600k_1100k,30,389.19,4915.31,389.19,962386,1.01546e+06,1.05515,10000000,33.8432,138.688,3153,239710,3153
312,B_mid_truth_600k_1100k,30,389.19,5026.91,389.19,997251,1.03344e+06,1.03628,10000000,33.8432,137.241,3133,241607,3133
313,B_mid_truth_600k_1100k,30,389.19,5147.7,389.19,962844,1.01326e+06,1.05236,10000000,33.8432,137.609,3113,240269,3113
314,B_mid_truth_600k_1100k,30,389.19,5259.3,389.19,995108,1.0289e+06,1.03396,10000000,33.8432,135.37,3093,241526,3093
315,B_mid_truth_600k_1100k,30,389.19,5380.09,389.19,954013,1.0032e+06,1.05156,10000000,33.8432,134.202,3073,239026,3073
316,B_mid_truth_600k_1100k,30,389.19,5491.69,389.19,982619,1.00747e+06,1.02529,10000000,33.8432,129.6,3053,241579,3053
317,B_mid_truth_600k_1100k,30,404.758,4915.31,404.758,1.02727e+06,1.08431e+06,1.05552,10000000,30.05,129.302,3153,322100,3153
318,B_mid_truth_600k_1100k,30,404.758,5026.91,404.758,1.06212e+06,1.09833e+06,1.03409,10000000,30.05,127.965,3133,323503,3133
319,B_mid_truth_600k_1100k,30,404.758,5147.7,404.758,1.02534e+06,1.08215e+06,1.05541,10000000,30.05,128.17,3113,322009,3113
320,B_mid_truth_600k_1100k,30,404.758,5259.3,404.758,1.05694e+06,1.09388e+06,1.03494,10000000,30.05,126.638,3093,322052,3093
321,B_mid_truth_600k_1100k,30,404.758,5380.09,404.758,1.02076e+06,1.07226e+06,1.05046,10000000,30.05,125.076,3073,322042,3073
322,B_mid_truth_600k_1100k,30,404.758,5491.69,404.758,1.04613e+06,1.07277e+06,1.02546,10000000,30.05,121.111,3053,322654,3053
323,B_mid_truth_600k_1100k,30,420.325,4915.31,420.325,954681,1.00842e+06,1.05629,10000000,33.8428,136.809,3153,239596,3153
324,B_mid_truth_600k_1100k,30,420.325,5026.91,420.325,988564,1.02654e+06,1.03842,10000000,33.8428,135.211,3133,241312,3133
325,B_mid_truth_600k_1100k,30,420.325,5147.7,420.325,953790,1.00631e+06,1.05506,10000000,33.8428,135.501,3113,239764,3113
326,B_mid_truth_600k_1100k,30,420.325,5259.3,420.325,984897,1.02218e+06,1.03785,10000000,33.8428,133.427,3093,240341,3093
327,B_mid_truth_600k_1100k,30,420.325,5380.09,420.325,947951,996605,1.05133,10000000,33.8428,132.147,3073,240260,3073
328,B_mid_truth_600k_1100k,30,420.325,5491.69,420.325,973048,1.00143e+06,1.02917,10000000,33.8428,127.802,3053,240120,3053
329,B_mid_truth_600k_1100k,30,435.893,4915.31,435.893,895993,926687,1.03426,10000000,43.2711,143.729,3152,131163,3153
330,B_mid_truth_600k_1100k,30,435.893,5026.91,435.893,927204,940239,1.01406,10000000,43.2711,141.868,3132,132648,3132
331,B_mid_truth_600k_1100k,30,435.893,5147.7,435.893,896280,924618,1.03162,10000000,43.2711,142.207,3112,131867,3113
332,B_mid_truth_600k_1100k,30,435.893,5259.3,435.893,924822,935964,1.01205,10000000,43.2711,139.932,3092,132483,3092
333,B_mid_truth_600k_1100k,30,435.893,5380.09,435.893,888814,915100,1.02957,10000000,43.2711,138.674,3072,131573,3073
334,B_mid_truth_600k_1100k,30,435.893,5491.69,435.893,913988,915599,1.00176,10000000,43.2711,133.918,3052,132035,3053
335,B_mid_truth_600k_1100k,30,451.461,4915.31,451.461,948048,997088,1.05173,10000000,33.8428,134.812,3152,241658,3152
336,B_mid_truth_600k_1100k,30,451.461,5026.91,451.461,979632,1.01535e+06,1.03646,10000000,33.8428,133.334,3132,241387,3132
337,B_mid_truth_600k_1100k,30,451.461,5147.7,451.461,944836,995068,1.05316,10000000,33.8428,133.761,3112,240505,3112
338,B_mid_truth_600k_1100k,30,451.461,5259.3,451.461,976280,1.01116e+06,1.03573,10000000,33.8428,131.464,3092,241293,3092
339,B_mid_truth_600k_1100k,30,451.461,5380.09,451.461,939496,985756,1.04924,10000000,33.8428,130.272,3072,240912,3072
340,B_mid_truth_600k_1100k,30,451.461,5491.69,451.461,964495,991213,1.0277,10000000,33.8428,125.688,3052,241500,3052
341,B_mid_truth_600k_1100k,30,467.028,4915.31,467.028,1.01002e+06,1.06134e+06,1.05081,10000000,30.05,125.308,3152,322539,3152
342,B_mid_truth_600k_1100k,30,467.028,5026.91,467.028,1.03961e+06,1.07555e+06,1.03457,10000000,30.05,123.72,3132,323681,3132
343,B_mid_truth_600k_1100k,30,467.028,5147.7,467.028,1.00748e+06,1.05936e+06,1.05149,10000000,30.05,124.245,3112,322708,3112
344,B_mid_truth_600k_1100k,30,467.028,5259.3,467.028,1.03907e+06,1.07147e+06,1.03118,10000000,30.05,122.273,3092,323301,3092
345,B_mid_truth_600k_1100k,30,467.028,5380.09,467.028,1.00415e+06,1.05026e+06,1.04592,10000000,30.05,121.016,3072,323322,3072
346,B_mid_truth_600k_1100k,30,467.028,5491.69,467.028,1.02853e+06,1.05196e+06,1.02279,10000000,30.05,117.194,3052,323158,3052
347,B_mid_truth_600k_1100k,30,482.596,4915.31,482.596,934753,979989,1.04839,10000000,33.8432,132.328,3152,240092,3152
348,B_mid_truth_600k_1100k,30,482.596,5026.91,482.596,966270,998350,1.0332,10000000,33.8432,130.938,3132,241557,3132
349,B_mid_truth_600k_1100k,30,482.596,5147.7,482.596,932644,978063,1.0487,10000000,33.8432,131.168,3112,240227,3112
350,B_mid_truth_600k_1100k,30,482.596,5259.3,482.596,964783,994362,1.03066,10000000,33.8432,129.364,3092,241216,3092
351,B_mid_truth_600k_1100k,30,482.596,5380.09,482.596,928546,969186,1.04377,10000000,33.8432,127.793,3072,241279,3072
352,B_mid_truth_600k_1100k,30,482.596,5491.69,482.596,953237,975331,1.02318,10000000,33.8432,123.66,3052,240883,3052
353,B_mid_truth_600k_1100k,30,498.163,4915.31,498.163,873123,889149,1.01835,10000000,43.2711,138.786,3152,133113,3151
354,B_mid_truth_600k_1100k,30,498.163,5026.91,498.163,904099,902000,0.997678,10000000,43.2711,137.111,3132,133392,3131
355,B_mid_truth_600k_1100k,30,498.163,5147.7,498.163,870753,887273,1.01897,10000000,43.2711,137.697,3112,132636,3111
356,B_mid_truth_600k_1100k,30,498.163,5259.3,498.163,903497,898117,0.994045,10000000,43.2711,135.252,3092,134165,3091
357,B_mid_truth_600k_1100k,30,498.163,5380.09,498.163,865592,878618,1.01505,10000000,43.2711,134.306,3072,132355,3071
358,B_mid_truth_600k_1100k,30,498.163,5491.69,498.163,889351,879577,0.98901,10000000,43.2711,129.582,3052,133815,3051
359,B_mid_truth_600k_1100k,30,513.731,4915.31,513.731,919521,951997,1.03532,10000000,33.8428,130.176,3151,241824,3151
360,B_mid_truth_600k_1100k,30,513.731,5026.91,513.731,953061,970357,1.01815,10000000,33.8428,128.952,3131,243298,3131
361,B_mid_truth_600k_1100k,30,513.731,5147.7,513.731,917767,950173,1.03531,10000000,33.8428,129.22,3111,241415,3111
362,B_mid_truth_600k_1100k,30,513.731,5259.3,513.731,948512,966576,1.01904,10000000,33.8428,127.316,3091,242314,3091
363,B_mid_truth_600k_1100k,30,513.731,5380.09,513.731,914647,941761,1.02964,10000000,33.8428,126.082,3071,242096,3071
364,B_mid_truth_600k_1100k,30,513.731,5491.69,513.731,938375,948561,1.01085,10000000,33.8428,121.528,3051,242699,3051
365,B_mid_truth_600k_1100k,30,529.298,4915.31,529.298,976974,1.00637e+06,1.03009,10000000,30.05,120.424,3151,324987,3151
366,B_mid_truth_600k_1100k,30,529.298,5026.91,529.298,1.01002e+06,1.02055e+06,1.01043,10000000,30.05,119.536,3131,325523,3131
367,B_mid_truth_600k_1100k,30,529.298,5147.7,529.298,976561,1.0046e+06,1.02871,10000000,30.05,120.018,3111,324029,3111
368,B_mid_truth_600k_1100k,30,529.298,5259.3,529.298,1.00708e+06,1.01688e+06,1.00973,10000000,30.05,117.852,3091,326001,3091
