idx,population,X,Y,Z,border_distance,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
2348,B_mid_truth_600k_1100k,30,295.784,2359.02,295.784,975775,1.01733e+06,1.04259,10000000,33.8428,143.868,3595,239520,3595
2349,B_mid_truth_600k_1100k,30,295.784,2470.62,295.784,1.00926e+06,1.03576e+06,1.02626,10000000,33.8428,142.565,3575,241604,3575
2350,B_mid_truth_600k_1100k,30,295.784,2591.41,295.784,974251,1.01733e+06,1.04422,10000000,33.8428,144.019,3555,239833,3555
2351,B_mid_truth_600k_1100k,30,295.784,2703.01,295.784,1.01066e+06,1.03576e+06,1.02484,10000000,33.8428,142.669,3535,241043,3535
2352,B_mid_truth_600k_1100k,30,295.784,2823.8,295.784,975688,1.01733e+06,1.04268,10000000,33.8428,144.069,3515,240071,3515
2353,B_mid_truth_600k_1100k,30,295.784,2935.4,295.784,1.00928e+06,1.03576e+06,1.02624,10000000,33.8428,142.745,3495,240392,3495
2354,B_mid_truth_600k_1100k,30,295.784,3056.19,295.784,975837,1.01734e+06,1.04253,10000000,33.8428,143.919,3475,239599,3475
2355,B_mid_truth_600k_1100k,30,295.784,3167.79,295.784,1.00941e+06,1.03577e+06,1.02611,10000000,33.8428,142.67,3455,240888,3455
2356,B_mid_truth_600k_1100k,30,295.784,3288.58,295.784,975994,1.01734e+06,1.04236,10000000,33.8428,143.673,3435,239773,3435
2357,B_mid_truth_600k_1100k,30,295.784,3400.18,295.784,1.00956e+06,1.03577e+06,1.02596,10000000,33.8428,142.795,3415,240578,3415
2358,B_mid_truth_600k_1100k,30,295.784,3520.97,295.784,976209,1.01733e+06,1.04213,10000000,33.8428,143.938,3395,240051,3395
2359,B_mid_truth_600k_1100k,30,295.784,3632.57,295.784,1.0087e+06,1.03576e+06,1.02683,10000000,33.8428,142.787,3375,240949,3375
2360,B_mid_truth_600k_1100k,30,295.784,3753.36,295.784,975364,1.01734e+06,1.04303,10000000,33.8428,144.043,3355,239221,3355
2361,B_mid_truth_600k_1100k,30,295.784,3864.96,295.784,1.00993e+06,1.03577e+06,1.02558,10000000,33.8428,142.488,3335,241314,3335
2362,B_mid_truth_600k_1100k,30,295.784,3985.75,295.784,974809,1.01733e+06,1.04362,10000000,33.8428,143.824,3315,239374,3315
2363,B_mid_truth_600k_1100k,30,295.784,4097.35,295.784,1.00897e+06,1.03576e+06,1.02656,10000000,33.8428,142.786,3295,240656,3295
2364,B_mid_truth_600k_1100k,30,295.784,4218.14,295.784,977669,1.01733e+06,1.04057,10000000,33.8428,143.84,3275,240228,3275
2365,B_mid_truth_600k_1100k,30,295.784,4329.74,295.784,1.0098e+06,1.03576e+06,1.02572,10000000,33.8428,142.572,3255,240758,3255
2366,B_mid_truth_600k_1100k,30,295.784,4450.53,295.784,974977,1.01731e+06,1.04342,10000000,33.8428,143.686,3235,239150,3235
2367,B_mid_truth_600k_1100k,30,295.784,4562.13,295.784,1.01027e+06,1.03571e+06,1.02518,10000000,33.8428,142.737,3215,240747,3215
2368,B_mid_truth_600k_1100k,30,295.784,4682.92,295.784,974491,1.01718e+06,1.04381,10000000,33.8428,143.765,3195,239934,3195
2369,B_mid_truth_600k_1100k,30,295.784,4794.52,295.784,1.00669e+06,1.03545e+06,1.02857,10000000,33.8428,142.416,3175,240137,3175
2370,B_mid_truth_600k_1100k,30,295.784,4915.31,295.784,974920,1.01664e+06,1.0428,10000000,33.8428,143.573,3155,239773,3155
2371,B_mid_truth_600k_1100k,30,295.784,5026.91,295.784,1.00825e+06,1.03436e+06,1.0259,10000000,33.8428,142.058,3135,240406,3135
2372,B_mid_truth_600k_1100k,30,295.784,5147.7,295.784,973546,1.01429e+06,1.04186,10000000,33.8428,142.249,3115,238870,3115
2373,B_mid_truth_600k_1100k,30,295.784,5259.3,295.784,1.0057e+06,1.02954e+06,1.0237,10000000,33.8428,139.906,3095,240128,3095
2374,B_mid_truth_600k_1100k,30,295.784,5380.09,295.784,967520,1.00367e+06,1.03737,10000000,33.8428,138.771,3075,238580,3075
2375,B_mid_truth_600k_1100k,30,295.784,5491.69,295.784,992986,1.00706e+06,1.01417,10000000,33.8428,133.973,3055,241252,3055
2376,B_mid_truth_600k_1100k,30,311.352,3400.18,311.352,953337,958119,1.00502,10000000,43.2711,149.781,3414,133269,3415
2377,B_mid_truth_600k_1100k,30,311.352,3520.97,311.352,917902,944195,1.02864,10000000,43.2711,151.252,3394,131399,3395
2378,B_mid_truth_600k_1100k,30,311.352,3632.57,311.352,952490,958117,1.00591,10000000,43.2711,149.704,3374,132395,3375
2379,B_mid_truth_600k_1100k,30,311.352,3753.36,311.352,920152,944197,1.02613,10000000,43.2711,151.505,3354,131641,3355
2380,B_mid_truth_600k_1100k,30,311.352,3864.96,311.352,951301,958119,1.00717,10000000,43.2711,149.943,3334,131890,3334
2381,B_mid_truth_600k_1100k,30,311.352,3985.75,311.352,918968,944195,1.02745,10000000,43.2711,150.967,3314,131367,3315
2382,B_mid_truth_600k_1100k,30,311.352,4097.35,311.352,950980,958117,1.0075,10000000,43.2711,149.768,3294,132149,3295
2383,B_mid_truth_600k_1100k,30,311.352,4218.14,311.352,919333,944195,1.02704,10000000,43.2711,151.492,3274,130991,3275
2384,B_mid_truth_600k_1100k,30,311.352,4329.74,311.352,953445,958117,1.0049,10000000,43.2711,149.632,3254,132339,3254
2385,B_mid_truth_600k_1100k,30,311.352,4450.53,311.352,919228,944177,1.02714,10000000,43.2711,151.447,3234,130900,3235
2386,B_mid_truth_600k_1100k,30,311.352,4562.13,311.352,952454,958062,1.00589,10000000,43.2711,149.773,3214,132126,3214
2387,B_mid_truth_600k_1100k,30,311.352,4682.92,311.352,918600,944053,1.02771,10000000,43.2711,150.876,3194,130484,3195
2388,B_mid_truth_600k_1100k,30,311.352,4794.52,311.352,951127,957817,1.00703,10000000,43.2711,149.416,3174,131808,3174
2389,B_mid_truth_600k_1100k,30,311.352,4915.31,311.352,917891,943525,1.02793,10000000,43.2711,151.018,3154,130467,3154
2390,B_mid_truth_600k_1100k,30,311.352,5026.91,311.352,952275,956746,1.0047,10000000,43.2711,148.849,3134,132787,3134
2391,B_mid_truth_600k_1100k,30,311.352,5147.7,311.352,916151,941199,1.02734,10000000,43.2711,149.798,3114,130884,3114
2392,B_mid_truth_600k_1100k,30,311.352,5259.3,311.352,949385,951980,1.00273,10000000,43.2711,146.702,3094,132137,3094
2393,B_mid_truth_600k_1100k,30,311.352,5380.09,311.352,911902,930681,1.02059,10000000,43.2711,145.782,3074,131072,3074
2394,B_mid_truth_600k_1100k,30,311.352,5491.69,311.352,935955,929676,0.993291,10000000,43.2711,140.841,3054,132050,3054
2395,B_mid_truth_600k_1100k,30,311.352,5612.48,331.047,878020,912128,1.03885,10000000,43.2711,134.827,3034,131123,3034
2396,B_mid_truth_600k_1100k,30,311.352,5724.08,383.604,857398,839345,0.978944,10000000,43.2711,127.176,3014,134653,3015
2397,B_mid_truth_600k_1100k,30,326.92,35.119,420.76,824053,802137,0.973405,10000000,33.8428,120.866,3994,256116,3994
2398,B_mid_truth_600k_1100k,30,326.92,146.719,361.07,950366,993875,1.04578,10000000,33.8428,123.291,3974,241590,3974
2399,B_mid_truth_600k_1100k,30,326.92,267.509,328.531,950194,1.02326e+06,1.07689,10000000,33.8428,131.802,3954,239662,3954
2400,B_mid_truth_600k_1100k,30,326.92,379.109,326.92,996365,1.01824e+06,1.02195,10000000,33.8428,134.959,3934,240738,3934
2401,B_mid_truth_600k_1100k,30,326.92,499.899,326.92,968198,1.00981e+06,1.04298,10000000,33.8428,139.087,3914,239408,3914
2402,B_mid_truth_600k_1100k,30,326.92,611.499,326.92,1.00567e+06,1.03266e+06,1.02684,10000000,33.8428,139.189,3894,242100,3894
2403,B_mid_truth_600k_1100k,30,326.92,732.289,326.92,970533,1.01628e+06,1.04713,10000000,33.8428,141.268,3874,240126,3874
2404,B_mid_truth_600k_1100k,30,326.92,843.889,326.92,1.00614e+06,1.03578e+06,1.02947,10000000,33.8428,140.795,3854,240541,3854
2405,B_mid_truth_600k_1100k,30,326.92,964.679,326.92,973548,1.01772e+06,1.04537,10000000,33.8428,142.35,3834,239403,3834
2406,B_mid_truth_600k_1100k,30,326.92,1076.28,326.92,1.00597e+06,1.03649e+06,1.03034,10000000,33.8428,141.336,3814,240106,3814
2407,B_mid_truth_600k_1100k,30,326.92,4794.52,326.92,1.0067e+06,1.03639e+06,1.0295,10000000,33.8428,141.292,3174,241079,3174
2408,B_mid_truth_600k_1100k,30,326.92,4915.31,326.92,971471,1.01746e+06,1.04734,10000000,33.8428,141.798,3154,239892,3154
2409,B_mid_truth_600k_1100k,30,326.92,5026.91,326.92,1.00615e+06,1.03534e+06,1.02901,10000000,33.8428,140.485,3134,241157,3134
2410,B_mid_truth_600k_1100k,30,326.92,5147.7,326.92,970912,1.01518e+06,1.04559,10000000,33.8428,140.916,3114,240644,3114
2411,B_mid_truth_600k_1100k,30,326.92,5259.3,326.92,1.00312e+06,1.03063e+06,1.02743,10000000,33.8428,138.687,3094,241142,3094
2412,B_mid_truth_600k_1100k,30,326.92,5380.09,326.92,964487,1.00478e+06,1.04177,10000000,33.8428,137.405,3074,238646,3074
2413,B_mid_truth_600k_1100k,30,326.92,5491.69,326.92,989592,1.00852e+06,1.01913,10000000,33.8428,132.578,3054,240700,3054
2414,B_mid_truth_600k_1100k,30,326.92,5612.48,345.729,933504,987721,1.05808,10000000,33.8428,126.974,3034,240476,3034
2415,B_mid_truth_600k_1100k,30,326.92,5724.08,396.344,913332,917753,1.00484,10000000,33.8428,119.634,3014,244084,3014
2416,B_mid_truth_600k_1100k,30,342.487,35.119,432.966,891034,890393,0.999281,10000000,30.05,112.234,3994,338143,3994
2417,B_mid_truth_600k_1100k,30,342.487,146.719,375.223,1.01644e+06,1.07561e+06,1.05822,10000000,30.05,114.905,3974,322689,3974
2418,B_mid_truth_600k_1100k,30,342.487,267.509,344.025,1.01835e+06,1.10775e+06,1.08779,10000000,30.05,122.69,3954,322457,3954
2419,B_mid_truth_600k_1100k,30,342.487,379.109,342.487,1.06209e+06,1.08676e+06,1.02323,10000000,30.05,126.152,3934,322584,3934
2420,B_mid_truth_600k_1100k,30,342.487,499.899,342.487,1.03514e+06,1.0822e+06,1.04546,10000000,30.05,129.669,3914,322619,3914
2421,B_mid_truth_600k_1100k,30,342.487,611.499,342.487,1.06955e+06,1.10101e+06,1.02941,10000000,30.05,130.238,3894,323219,3894
2422,B_mid_truth_600k_1100k,30,342.487,732.289,342.487,1.03745e+06,1.08858e+06,1.04928,10000000,30.05,132.34,3874,320641,3874
2423,B_mid_truth_600k_1100k,30,342.487,843.889,342.487,1.07416e+06,1.1041e+06,1.02787,10000000,30.05,131.873,3854,323285,3854
2424,B_mid_truth_600k_1100k,30,342.487,964.679,342.487,1.0411e+06,1.09e+06,1.04696,10000000,30.05,132.723,3834,321992,3834
2425,B_mid_truth_600k_1100k,30,342.487,1076.28,342.487,1.07297e+06,1.1048e+06,1.02966,10000000,30.05,131.993,3814,323601,3814
2426,B_mid_truth_600k_1100k,30,342.487,1197.07,342.487,1.03972e+06,1.09033e+06,1.04868,10000000,30.05,132.868,3794,323091,3794
2427,B_mid_truth_600k_1100k,30,342.487,1308.67,342.487,1.0727e+06,1.10496e+06,1.03008,10000000,30.05,132.031,3774,322801,3774
2428,B_mid_truth_600k_1100k,30,342.487,1429.46,342.487,1.03684e+06,1.0904e+06,1.05166,10000000,30.05,133.115,3754,320946,3754
2429,B_mid_truth_600k_1100k,30,342.487,1541.06,342.487,1.07279e+06,1.10499e+06,1.03001,10000000,30.05,132.293,3734,323014,3734
2430,B_mid_truth_600k_1100k,30,342.487,1661.85,342.487,1.03927e+06,1.0904e+06,1.0492,10000000,30.05,133.216,3714,322170,3714
2431,B_mid_truth_600k_1100k,30,342.487,1773.45,342.487,1.07268e+06,1.10499e+06,1.03012,10000000,30.05,132.111,3694,323471,3694
2432,B_mid_truth_600k_1100k,30,342.487,1894.24,342.487,1.03861e+06,1.0904e+06,1.04987,10000000,30.05,133.003,3674,322020,3674
2433,B_mid_truth_600k_1100k,30,342.487,2005.84,342.487,1.07302e+06,1.10499e+06,1.0298,10000000,30.05,132.302,3654,322539,3654
2434,B_mid_truth_600k_1100k,30,342.487,2126.63,342.487,1.03808e+06,1.0904e+06,1.0504,10000000,30.05,133.455,3634,320416,3634
2435,B_mid_truth_600k_1100k,30,342.487,2238.23,342.487,1.0742e+06,1.10499e+06,1.02867,10000000,30.05,132.283,3614,323556,3614
2436,B_mid_truth_600k_1100k,30,342.487,2359.02,342.487,1.03849e+06,1.0904e+06,1.04999,10000000,30.05,133.044,3594,321979,3594
2437,B_mid_truth_600k_1100k,30,342.487,2470.62,342.487,1.0724e+06,1.10499e+06,1.03039,10000000,30.05,132.404,3574,322622,3574
2438,B_mid_truth_600k_1100k,30,342.487,2591.41,342.487,1.03983e+06,1.0904e+06,1.04863,10000000,30.05,133.023,3554,321788,3554
2439,B_mid_truth_600k_1100k,30,342.487,2703.01,342.487,1.07222e+06,1.10499e+06,1.03057,10000000,30.05,132.117,3534,323200,3534
2440,B_mid_truth_600k_1100k,30,342.487,2823.8,342.487,1.03952e+06,1.0904e+06,1.04895,10000000,30.05,133.051,3514,322643,3514
2441,B_mid_truth_600k_1100k,30,342.487,2935.4,342.487,1.07193e+06,1.10499e+06,1.03084,10000000,30.05,132.286,3494,322950,3494
2442,B_mid_truth_600k_1100k,30,342.487,3056.19,342.487,1.0405e+06,1.0904e+06,1.04796,10000000,30.05,133.047,3474,322664,3474
2443,B_mid_truth_600k_1100k,30,342.487,3167.79,342.487,1.07324e+06,1.10499e+06,1.02959,10000000,30.05,132.137,3454,324151,3454
2444,B_mid_truth_600k_1100k,30,342.487,3288.58,342.487,1.03898e+06,1.0904e+06,1.04949,10000000,30.05,133.121,3434,322291,3434
2445,B_mid_truth_600k_1100k,30,342.487,3400.18,342.487,1.07156e+06,1.10499e+06,1.0312,10000000,30.05,132.378,3414,322224,3414
2446,B_mid_truth_600k_1100k,30,342.487,3520.97,342.487,1.03934e+06,1.0904e+06,1.04913,10000000,30.05,133.41,3394,321854,3394
2447,B_mid_truth_600k_1100k,30,342.487,3632.57,342.487,1.07375e+06,1.10499e+06,1.02909,10000000,30.05,132.339,3374,322586,3374
2448,B_mid_truth_600k_1100k,30,342.487,3753.36,342.487,1.03842e+06,1.0904e+06,1.05005,10000000,30.05,133.049,3354,321654,3354
2449,B_mid_truth_600k_1100k,30,342.487,3864.96,342.487,1.07253e+06,1.10499e+06,1.03027,10000000,30.05,132.238,3334,323051,3334
2450,B_mid_truth_600k_1100k,30,342.487,3985.75,342.487,1.03655e+06,1.0904e+06,1.05196,10000000,30.05,133.234,3314,321152,3314
2451,B_mid_truth_600k_1100k,30,342.487,4097.35,342.487,1.07467e+06,1.10499e+06,1.02822,10000000,30.05,132.292,3294,322929,3294
2452,B_mid_truth_600k_1100k,30,342.487,4218.14,342.487,1.03966e+06,1.0904e+06,1.0488,10000000,30.05,133.164,3274,321764,3274
2453,B_mid_truth_600k_1100k,30,342.487,4329.74,342.487,1.07188e+06,1.10499e+06,1.03089,10000000,30.05,132.288,3254,322302,3254
2454,B_mid_truth_600k_1100k,30,342.487,4450.53,342.487,1.0397e+06,1.09038e+06,1.04875,10000000,30.05,132.937,3234,322661,3234
2455,B_mid_truth_600k_1100k,30,342.487,4562.13,342.487,1.07471e+06,1.10494e+06,1.02812,10000000,30.05,132.112,3214,323472,3214
2456,B_mid_truth_600k_1100k,30,342.487,4682.92,342.487,1.03978e+06,1.09026e+06,1.04855,10000000,30.05,133.159,3194,321981,3194
2457,B_mid_truth_600k_1100k,30,342.487,4794.52,342.487,1.07172e+06,1.10469e+06,1.03077,10000000,30.05,131.94,3174,323165,3174
2458,B_mid_truth_600k_1100k,30,342.487,4915.31,342.487,1.03796e+06,1.08975e+06,1.0499,10000000,30.05,132.667,3154,321631,3154
2459,B_mid_truth_600k_1100k,30,342.487,5026.91,342.487,1.07268e+06,1.10365e+06,1.02888,10000000,30.05,131.52,3134,323615,3134
2460,B_mid_truth_600k_1100k,30,342.487,5147.7,342.487,1.03673e+06,1.08749e+06,1.04897,10000000,30.05,131.793,3114,321681,3114
2461,B_mid_truth_600k_1100k,30,342.487,5259.3,342.487,1.06993e+06,1.09902e+06,1.02718,10000000,30.05,129.689,3094,323485,3094
2462,B_mid_truth_600k_1100k,30,342.487,5380.09,342.487,1.03064e+06,1.07722e+06,1.04519,10000000,30.05,128.327,3074,321845,3074
2463,B_mid_truth_600k_1100k,30,342.487,5491.69,342.487,1.05895e+06,1.07714e+06,1.01717,10000000,30.05,124.1,3054,324000,3054
2464,B_mid_truth_600k_1100k,30,342.487,5612.48,360.485,1.00177e+06,1.05997e+06,1.05809,10000000,30.05,118.421,3034,322554,3034
2465,B_mid_truth_600k_1100k,30,342.487,5724.08,409.279,981757,986337,1.00467,10000000,30.05,111.527,3014,325964,3014
2466,B_mid_truth_600k_1100k,30,358.055,35.119,445.382,821899,801823,0.975574,10000000,33.8432,119.623,3994,255920,3994
2467,B_mid_truth_600k_1100k,30,358.055,146.719,389.485,946367,995737,1.05217,10000000,33.8432,121.656,3974,241171,3974
2468,B_mid_truth_600k_1100k,30,358.055,267.509,359.526,946459,1.02569e+06,1.08371,10000000,33.8432,130.148,3954,239650,3954
2469,B_mid_truth_600k_1100k,30,358.055,379.109,358.055,991449,1.0176e+06,1.02638,10000000,33.8432,133.142,3934,241059,3934
2470,B_mid_truth_600k_1100k,30,358.055,499.899,358.055,965308,1.00882e+06,1.04508,10000000,33.8432,137.605,3914,239831,3914
2471,B_mid_truth_600k_1100k,30,358.055,611.499,358.055,1.00007e+06,1.03168e+06,1.03161,10000000,33.8432,137.833,3894,240681,3894
2472,B_mid_truth_600k_1100k,30,358.055,732.289,358.055,965839,1.01511e+06,1.05102,10000000,33.8432,139.921,3874,239543,3874
2473,B_mid_truth_600k_1100k,30,358.055,843.889,358.055,1.00146e+06,1.03472e+06,1.03321,10000000,33.8432,139.233,3854,240955,3854
2474,B_mid_truth_600k_1100k,30,358.055,964.679,358.055,968804,1.0165e+06,1.04924,10000000,33.8432,140.715,3834,239932,3834
2475,B_mid_truth_600k_1100k,30,358.055,1076.28,358.055,999878,1.03541e+06,1.03554,10000000,33.8432,139.948,3814,240039,3814
2476,B_mid_truth_600k_1100k,30,358.055,1197.07,358.055,966988,1.01683e+06,1.05154,10000000,33.8432,140.826,3794,240064,3794
2477,B_mid_truth_600k_1100k,30,358.055,1308.67,358.055,1.00363e+06,1.03557e+06,1.03182,10000000,33.8432,139.697,3774,241605,3774
2478,B_mid_truth_600k_1100k,30,358.055,1429.46,358.055,967144,1.0169e+06,1.05145,10000000,33.8432,140.585,3754,240479,3754
2479,B_mid_truth_600k_1100k,30,358.055,1541.06,358.055,1.00248e+06,1.0356e+06,1.03303,10000000,33.8432,139.764,3734,241036,3734
2480,B_mid_truth_600k_1100k,30,358.055,1661.85,358.055,966471,1.0169e+06,1.05218,10000000,33.8432,141.216,3714,239692,3714
2481,B_mid_truth_600k_1100k,30,358.055,1773.45,358.055,999792,1.0356e+06,1.03582,10000000,33.8432,139.748,3694,240241,3694
2482,B_mid_truth_600k_1100k,30,358.055,1894.24,358.055,967517,1.0169e+06,1.05104,10000000,33.8432,140.813,3674,240023,3674
2483,B_mid_truth_600k_1100k,30,358.055,2005.84,358.055,1.00225e+06,1.0356e+06,1.03327,10000000,33.8432,139.87,3654,241199,3654
2484,B_mid_truth_600k_1100k,30,358.055,2126.63,358.055,969284,1.0169e+06,1.04913,10000000,33.8432,140.789,3634,240608,3634
2485,B_mid_truth_600k_1100k,30,358.055,2238.23,358.055,1.00107e+06,1.0356e+06,1.0345,10000000,33.8432,139.869,3614,240190,3614
2486,B_mid_truth_600k_1100k,30,358.055,2359.02,358.055,969477,1.0169e+06,1.04892,10000000,33.8432,140.933,3594,239727,3594
2487,B_mid_truth_600k_1100k,30,358.055,2470.62,358.055,1.00245e+06,1.0356e+06,1.03307,10000000,33.8432,139.761,3574,240657,3574
2488,B_mid_truth_600k_1100k,30,358.055,2591.41,358.055,969074,1.0169e+06,1.04935,10000000,33.8432,140.732,3554,240616,3554
2489,B_mid_truth_600k_1100k,30,358.055,2703.01,358.055,1.00186e+06,1.0356e+06,1.03368,10000000,33.8432,139.836,3534,240308,3534
2490,B_mid_truth_600k_1100k,30,358.055,2823.8,358.055,968792,1.0169e+06,1.04966,10000000,33.8432,140.899,3514,240303,3514
2491,B_mid_truth_600k_1100k,30,358.055,2935.4,358.055,1.00336e+06,1.0356e+06,1.03213,10000000,33.8432,139.775,3494,240836,3494
2492,B_mid_truth_600k_1100k,30,358.055,3056.19,358.055,968908,1.0169e+06,1.04953,10000000,33.8432,140.608,3474,241112,3474
2493,B_mid_truth_600k_1100k,30,358.055,3167.79,358.055,1.00138e+06,1.0356e+06,1.03417,10000000,33.8432,139.643,3454,240455,3454
2494,B_mid_truth_600k_1100k,30,358.055,3288.58,358.055,968088,1.0169e+06,1.05042,10000000,33.8432,140.968,3434,238869,3434
2495,B_mid_truth_600k_1100k,30,358.055,3400.18,358.055,1.00269e+06,1.0356e+06,1.03282,10000000,33.8432,139.718,3414,241271,3414
2496,B_mid_truth_600k_1100k,30,358.055,3520.97,358.055,968514,1.0169e+06,1.04996,10000000,33.8432,141.126,3394,239698,3394
2497,B_mid_truth_600k_1100k,30,358.055,3632.57,358.055,1.00143e+06,1.0356e+06,1.03412,10000000,33.8432,139.992,3374,241154,3374
2498,B_mid_truth_600k_1100k,30,358.055,3753.36,358.055,969491,1.0169e+06,1.0489,10000000,33.8432,141.132,3354,240249,3354
2499,B_mid_truth_600k_1100k,30,358.055,3864.96,358.055,1.0031e+06,1.0356e+06,1.0324,10000000,33.8432,139.789,3334,241970,3334
2500,B_mid_truth_600k_1100k,30,373.623,1773.45,373.623,943817,954407,1.01122,10000000,43.2711,146.524,3693,132557,3693
2501,B_mid_truth_600k_1100k,30,373.623,1894.24,373.623,910315,940317,1.03296,10000000,43.2711,147.892,3673,131410,3674
2502,B_mid_truth_600k_1100k,30,373.623,2005.84,373.623,945813,954407,1.00909,10000000,43.2711,146.507,3653,132703,3653
2503,B_mid_truth_600k_1100k,30,373.623,2126.63,373.623,910924,940318,1.03227,10000000,43.2711,148.229,3633,130743,3634
2504,B_mid_truth_600k_1100k,30,373.623,2238.23,373.623,943566,954408,1.01149,10000000,43.2711,146.653,3613,132490,3613
2505,B_mid_truth_600k_1100k,30,373.623,2359.02,373.623,910381,940318,1.03288,10000000,43.2711,147.961,3593,130960,3594
2506,B_mid_truth_600k_1100k,30,373.623,2470.62,373.623,942804,954409,1.01231,10000000,43.2711,146.876,3573,132086,3573
2507,B_mid_truth_600k_1100k,30,373.623,2591.41,373.623,910868,940317,1.03233,10000000,43.2711,147.967,3553,131352,3553
2508,B_mid_truth_600k_1100k,30,373.623,2703.01,373.623,944111,954407,1.01091,10000000,43.2711,146.552,3533,133064,3534
2509,B_mid_truth_600k_1100k,30,373.623,2823.8,373.623,911148,940317,1.03201,10000000,43.2711,148.189,3513,131625,3514
2510,B_mid_truth_600k_1100k,30,373.623,2935.4,373.623,944685,954407,1.01029,10000000,43.2711,146.727,3493,132247,3493
2511,B_mid_truth_600k_1100k,30,373.623,3056.19,373.623,910966,940317,1.03222,10000000,43.2711,147.977,3473,131236,3474
2512,B_mid_truth_600k_1100k,30,373.623,3167.79,373.623,944069,954407,1.01095,10000000,43.2711,146.523,3453,132335,3453
2513,B_mid_truth_600k_1100k,30,373.623,3288.58,373.623,910316,940318,1.03296,10000000,43.2711,148.076,3433,131074,3434
2514,B_mid_truth_600k_1100k,30,373.623,3400.18,373.623,943295,954408,1.01178,10000000,43.2711,146.773,3413,131972,3414
2515,B_mid_truth_600k_1100k,30,373.623,3520.97,373.623,910642,940318,1.03259,10000000,43.2711,148.151,3393,131493,3393
2516,B_mid_truth_600k_1100k,30,373.623,3632.57,373.623,943479,954409,1.01158,10000000,43.2711,146.582,3373,132270,3374
